payment_id,order_id,payment_date,amount,payment_method
34067,100392,2024-05-26,238.77784380974322,Credit Card
34068,39457,2024-01-15,298.78864269471705,PayPal
34069,116342,2024-02-04,241.80252388468998,Debit Card
34070,115472,2024-06-27,106.6630747446484,Debit Card
34071,23942,2024-12-09,422.2460453085896,Debit Card
34072,11276,2024-11-15,40.89948822151612,Debit Card
34073,35616,2024-06-15,203.71617016225775,Credit Card
34074,23803,2024-05-25,684.7729361109505,Credit Card
34075,101502,2024-12-15,265.80623740845783,PayPal
34076,112022,2024-10-02,863.1968023736955,Debit Card
34077,88112,2024-06-23,198.27933129841836,Credit Card
34078,66515,2024-04-25,316.63596505964074,UPI
34079,3561,2024-12-22,646.1631163259295,PayPal
34080,136465,2024-04-01,887.0840477295449,PayPal
34081,54097,2024-10-31,205.70696735022653,Credit Card
34082,122782,2024-05-23,660.4579458716933,Credit Card
34083,65726,2024-01-31,542.3802731911773,Credit Card
34084,90154,2024-12-26,879.1014186132178,Credit Card
34085,30240,2024-05-20,847.3014888519182,Credit Card
34086,38258,2024-10-24,121.30202407450507,Credit Card
34087,41507,2024-03-31,652.8858309750485,UPI
34088,40151,2024-01-19,820.9731327327625,Debit Card
34089,101024,2024-02-16,324.2500046695439,PayPal
34090,164435,2024-01-26,587.0313306028961,UPI
34091,116527,2024-05-02,156.2296653519845,UPI
34092,56545,2024-03-24,516.2855939011979,UPI
34093,156505,2024-12-02,275.6721843924933,Credit Card
34094,42314,2024-03-31,63.20218572906971,Debit Card
34095,111379,2024-05-20,324.8544964382435,PayPal
34096,27881,2024-10-02,405.4393388963433,PayPal
34097,39114,2024-07-04,705.8564462308037,UPI
34098,7786,2024-01-17,808.5437996511918,PayPal
34099,43913,2024-06-01,455.31785594515696,Credit Card
34100,167617,2024-02-02,738.1912061992633,Debit Card
34101,132419,2024-12-08,477.2602753918738,UPI
34102,151339,2024-02-18,255.73926537775574,PayPal
34103,13499,2024-09-26,71.94037738262469,Debit Card
34104,60943,2024-05-27,351.39657940585715,Credit Card
34105,39296,2024-08-07,637.2982141893934,UPI
34106,74104,2024-12-09,340.5398187050484,Credit Card
34107,18436,2024-08-27,931.9700542929781,PayPal
34108,56602,2024-03-09,198.82351616306107,UPI
34109,53141,2024-01-02,579.8408599141279,Debit Card
34110,141728,2024-03-25,358.78859561701347,Credit Card
34111,3452,2024-01-27,163.33302080635525,UPI
34112,39646,2024-11-05,856.9541471611672,PayPal
34113,33068,2024-01-09,141.712158912733,Credit Card
34114,26031,2024-12-13,254.93467745439833,UPI
34115,126686,2024-10-29,499.7984530361205,Debit Card
34116,121716,2024-05-24,779.3343917150866,UPI
34117,128886,2024-05-02,610.5335251170262,UPI
34118,46506,2024-01-22,440.91231727109005,Credit Card
34119,16295,2024-09-27,983.4158832674754,PayPal
34120,117148,2024-05-01,320.14261355715996,PayPal
34121,166052,2024-06-03,246.59581603126333,Credit Card
34122,161989,2024-05-23,105.66123367990879,Credit Card
34123,102973,2024-03-17,752.9925374648845,Credit Card
34124,159374,2024-06-17,428.3565383131628,PayPal
34125,22925,2024-10-26,675.9730893383398,Credit Card
34126,15149,2024-10-16,372.6078319260593,PayPal
34127,63929,2024-02-06,487.9715735351551,PayPal
34128,14653,2024-09-15,129.88466161367933,Debit Card
34129,152833,2024-06-23,650.0137521356959,UPI
34130,104812,2024-05-24,523.4568388340949,Debit Card
34131,98260,2024-07-24,140.186850235997,Debit Card
34132,144633,2024-08-24,948.3037692839016,UPI
34133,114170,2024-05-05,389.1673589000279,PayPal
34134,110451,2024-10-02,883.3789143741737,PayPal
34135,53179,2024-02-13,212.16799023269158,PayPal
34136,62045,2024-11-24,673.7375086842976,Debit Card
34137,156735,2024-05-16,667.141388113388,PayPal
34138,125942,2024-05-16,531.2719779319491,Debit Card
34139,38125,2024-07-11,135.78792148137185,Credit Card
34140,155365,2024-05-12,460.240861185965,PayPal
34141,110073,2024-01-25,673.684431286439,PayPal
34142,80173,2024-07-28,931.803157749343,PayPal
34143,64389,2024-08-11,478.4362653865157,Debit Card
34144,54373,2024-07-13,811.5086019308031,PayPal
34145,113661,2024-09-07,221.97656112238172,Credit Card
34146,113036,2024-07-26,377.86628816943943,Credit Card
34147,132605,2024-08-01,433.284065125232,Debit Card
34148,104742,2024-05-18,833.9082344865102,PayPal
34149,80790,2024-08-28,299.3357974067375,Debit Card
34150,151471,2024-04-26,243.00481037403026,Credit Card
34151,133541,2024-03-16,342.792203326207,Credit Card
34152,22598,2024-06-18,747.9006435335126,UPI
34153,90699,2024-11-04,376.99122083501766,PayPal
34154,87074,2024-09-23,938.3320316821608,PayPal
34155,161433,2024-12-30,850.3760901939804,Credit Card
34156,84918,2024-04-14,832.7917154130422,Credit Card
34157,55065,2024-02-05,649.7862320389356,Credit Card
34158,116357,2024-12-03,794.298284596568,Debit Card
34159,161985,2024-07-26,789.022029884377,Credit Card
34160,169640,2024-07-14,404.2303903634465,UPI
34161,137303,2024-05-01,751.5526426572068,Debit Card
34162,13642,2024-10-28,312.7069558758072,PayPal
34163,116432,2024-03-23,680.3111154804084,Debit Card
34164,82314,2024-05-17,409.09663005946413,Debit Card
34165,33192,2024-05-22,243.00575323939208,Credit Card
34166,40932,2024-07-17,471.42235297791,Credit Card
34167,71135,2024-09-24,225.60007130058744,UPI
34168,67368,2024-03-17,456.80822293162737,Debit Card
34169,109808,2024-03-26,947.569956001854,Credit Card
34170,69607,2024-04-04,134.16037748137944,Debit Card
34171,115102,2024-03-05,906.7607492688754,UPI
34172,36847,2024-03-07,733.9313062472309,Debit Card
34173,120650,2024-01-04,230.58824399813068,Credit Card
34174,70367,2024-02-01,892.7884286529969,Debit Card
34175,106095,2024-03-28,627.8823060130642,Debit Card
34176,54028,2024-06-22,854.0876704596703,Debit Card
34177,159903,2024-05-10,562.4807771041781,Debit Card
34178,143437,2024-04-20,790.3769317402048,Credit Card
34179,42878,2024-09-28,636.1630549320395,Credit Card
34180,87655,2024-05-28,406.28648196946386,Debit Card
34181,28053,2024-10-27,937.6174856182943,PayPal
34182,137039,2024-06-01,721.7990715690942,UPI
34183,53740,2024-11-07,631.6987313219331,PayPal
34184,149662,2024-10-25,672.686076740029,Credit Card
34185,71097,2024-12-08,744.459529105343,PayPal
34186,73427,2024-02-14,575.5661241419577,Debit Card
34187,162890,2024-09-07,928.7219081498134,UPI
34188,69051,2024-05-30,505.7528321825138,UPI
34189,52062,2024-12-20,448.0934220001525,UPI
34190,46065,2024-01-06,646.9023447658129,UPI
34191,57865,2024-11-20,768.5570050504267,UPI
34192,57157,2024-11-15,639.6697727376238,UPI
34193,67414,2024-02-17,401.663110539725,UPI
34194,47206,2024-10-04,553.7916929398258,Debit Card
34195,123479,2024-02-16,47.13753105147802,Debit Card
34196,144028,2024-09-30,206.89268461025543,PayPal
34197,72126,2024-11-09,788.6522779695537,Credit Card
34198,17761,2024-04-08,856.0106187282696,Debit Card
34199,94548,2024-07-27,364.12443557940276,Credit Card
34200,135716,2024-05-19,824.8107676348575,Credit Card
34201,81764,2024-10-23,815.473598453566,Credit Card
34202,53485,2024-09-21,525.7158308217171,PayPal
34203,96843,2024-11-19,312.6995455525636,UPI
34204,139328,2024-09-15,307.56846036850214,UPI
34205,46882,2024-12-16,469.5899450040714,UPI
34206,121192,2024-06-28,293.0924781294298,Debit Card
34207,17450,2024-01-06,138.65220110110724,PayPal
34208,3006,2024-05-26,318.0861151507559,Debit Card
34209,98394,2024-08-27,263.18432449425814,Credit Card
34210,18899,2024-04-12,699.5153665277859,Credit Card
34211,137336,2024-12-05,946.4234553300603,PayPal
34212,89082,2024-10-11,665.0644214091585,PayPal
34213,82591,2024-08-25,118.04914717038596,Credit Card
34214,74950,2024-01-22,527.3119578665497,Credit Card
34215,163382,2024-07-25,862.1590497122199,Credit Card
34216,45925,2024-03-02,525.6135750158012,Credit Card
34217,138267,2024-09-18,299.72691749313947,Credit Card
34218,61330,2024-09-25,622.3425247242587,Debit Card
34219,36423,2024-09-17,357.72711052597754,PayPal
34220,68404,2024-04-22,546.1033368013165,Debit Card
34221,102045,2024-09-18,645.3420169452968,Credit Card
34222,63407,2024-03-06,709.5122181352766,PayPal
34223,9146,2024-10-04,889.2787617609451,Credit Card
34224,96693,2024-12-29,19.479245408781303,UPI
34225,784,2024-05-30,160.64196434502958,Debit Card
34226,128075,2024-05-09,534.86695578408,Credit Card
34227,13284,2024-04-24,747.049803519467,PayPal
34228,19654,2024-03-03,990.6330560983403,PayPal
34229,568,2024-10-27,283.90088463266795,UPI
34230,68430,2024-08-08,473.3417121630285,Credit Card
34231,21057,2024-10-25,457.0981730642184,UPI
34232,68591,2024-10-21,975.0744036210126,Debit Card
34233,53965,2024-04-25,928.4870039643414,Debit Card
34234,42552,2024-05-03,898.2696398493497,PayPal
34235,143693,2024-04-17,814.9221449952537,PayPal
34236,21975,2024-08-15,519.2129336176135,PayPal
34237,149108,2024-01-18,733.6732564521177,UPI
34238,158828,2024-10-27,651.9413676722206,UPI
34239,33572,2024-06-21,893.0311596578636,UPI
34240,26278,2024-07-29,343.928800170743,Debit Card
34241,97508,2024-12-28,340.3552619653047,PayPal
34242,30046,2024-09-24,97.5742157325768,PayPal
34243,151187,2024-10-19,804.0019598967982,Credit Card
34244,167913,2024-12-23,716.46058348708,Credit Card
34245,118369,2024-06-14,149.2233028947037,Credit Card
34246,133351,2024-12-11,530.6177630288092,Debit Card
34247,137681,2024-02-22,739.1062270570378,Credit Card
34248,66378,2024-07-29,447.1488499485089,Credit Card
34249,139071,2024-06-03,699.4817970070463,Debit Card
34250,150228,2024-09-01,48.30228329629993,Debit Card
34251,105967,2024-05-10,982.8980165248961,Debit Card
34252,98948,2024-06-14,810.2423472172242,UPI
34253,70172,2024-09-09,585.8607209811992,Credit Card
34254,168254,2024-01-15,281.72568569915137,UPI
34255,36219,2024-12-20,720.2761618096214,Debit Card
34256,162729,2024-07-24,868.7056608888005,Debit Card
34257,62924,2024-10-11,698.1798808297491,UPI
34258,29459,2024-03-28,796.9327405322958,Debit Card
34259,144156,2024-11-03,953.0718821111748,UPI
34260,16809,2024-12-24,167.53818656619072,PayPal
34261,128975,2024-02-17,131.85004658577944,Debit Card
34262,135542,2024-09-13,238.8436875411014,PayPal
34263,67807,2024-07-08,564.5062065407217,Credit Card
34264,77360,2024-05-22,842.9159352875164,Credit Card
34265,130751,2024-08-15,413.12949406106236,Debit Card
34266,87965,2024-06-18,705.8745443081501,UPI
34267,20091,2024-12-14,908.3561340458575,Debit Card
34268,81475,2024-01-06,608.6769684246248,UPI
34269,39555,2024-01-15,973.2208214792917,PayPal
34270,121238,2024-08-17,422.0663151196157,PayPal
34271,96511,2024-11-04,702.1839055472508,Debit Card
34272,38431,2024-09-04,418.80989529630534,Credit Card
34273,11933,2024-11-18,811.4470518560095,Credit Card
34274,21529,2024-08-25,555.916805387999,Credit Card
34275,67424,2024-04-09,253.004732836939,Debit Card
34276,169335,2024-10-07,208.9653529547333,PayPal
34277,59821,2024-02-23,929.4757246938013,Debit Card
34278,32121,2024-04-15,575.8883336062752,Credit Card
34279,84987,2024-09-22,686.9940603892495,UPI
34280,80726,2024-12-03,359.38781291841934,Debit Card
34281,125335,2024-11-16,260.85730579826287,Credit Card
34282,66928,2024-06-21,207.16480653848083,UPI
34283,9170,2024-11-22,173.0519128197292,PayPal
34284,12283,2024-12-06,84.52759808285306,UPI
34285,49360,2024-07-22,996.1113500801555,UPI
34286,23619,2024-08-07,807.2882355437816,PayPal
34287,66446,2024-12-20,958.8371729750312,UPI
34288,36660,2024-01-20,709.1022072459191,Debit Card
34289,1311,2024-11-10,312.42089071717066,UPI
34290,10910,2024-10-30,468.2335684216282,Debit Card
34291,142389,2024-11-18,445.63396686755016,UPI
34292,10702,2024-07-09,22.65675042563712,PayPal
34293,69614,2024-05-03,768.8803086513564,Debit Card
34294,136259,2024-11-10,976.047387507062,UPI
34295,638,2024-05-14,187.63673038999525,PayPal
34296,81787,2024-05-27,627.0588455039863,PayPal
34297,107418,2024-07-24,895.4687690404858,PayPal
34298,38795,2024-06-27,441.5880004540313,UPI
34299,10831,2024-10-11,916.7245024813635,Debit Card
34300,98006,2024-04-21,127.93558780064335,Debit Card
34301,165930,2024-01-19,93.6003542366288,PayPal
34302,108884,2024-05-09,268.58022370566056,Credit Card
34303,40414,2024-05-14,624.5623037048288,UPI
34304,69355,2024-03-24,549.9929408086451,UPI
34305,53450,2024-08-03,756.3943588516821,Debit Card
34306,84154,2024-04-17,253.4477787607238,Credit Card
34307,586,2024-03-08,499.9807264175139,UPI
34308,57995,2024-06-02,860.3099848023978,Debit Card
34309,14377,2024-11-12,923.0633473749799,Credit Card
34310,75180,2024-02-11,583.2529625345508,Debit Card
34311,48457,2024-01-04,359.9139335402754,Debit Card
34312,50626,2024-10-09,218.2330043838022,UPI
34313,46392,2024-03-30,827.53178130872,PayPal
34314,83988,2024-07-20,238.05197551150724,Credit Card
34315,163715,2024-11-06,493.5405752640051,UPI
34316,11910,2024-08-20,815.443049472778,PayPal
34317,166373,2024-10-24,746.6216345825331,Credit Card
34318,87752,2024-05-17,762.263155971014,Debit Card
34319,75309,2024-05-05,370.51383157215184,UPI
34320,123506,2024-03-21,269.64266905519474,Debit Card
34321,145669,2024-04-30,393.13201671925907,Debit Card
34322,144340,2024-02-22,71.81617239539804,Debit Card
34323,92046,2024-09-22,745.639115827604,UPI
34324,119394,2024-07-12,863.7989020586514,Credit Card
34325,107401,2024-01-08,416.2969748062705,Debit Card
34326,167981,2024-05-22,628.6699405057311,UPI
34327,8762,2024-08-15,230.2292755100163,Debit Card
34328,66029,2024-07-15,287.7593515519207,Credit Card
34329,18133,2024-09-17,597.2325868433237,PayPal
34330,138843,2024-03-23,662.195010823122,Credit Card
34331,57747,2024-12-22,520.4926584497251,Credit Card
34332,7702,2024-10-03,544.2641316144345,UPI
34333,162389,2024-08-23,200.0584428021797,PayPal
34334,142434,2024-10-10,410.6728525955836,Credit Card
34335,80776,2024-03-01,601.8285658511833,PayPal
34336,132918,2024-02-21,998.3317280000033,Credit Card
34337,145311,2024-10-18,339.21822830854654,Debit Card
34338,103194,2024-09-03,921.2127335625894,Credit Card
34339,25179,2024-02-24,783.3777558830969,Credit Card
34340,22279,2024-03-26,843.0839916852942,Credit Card
34341,56715,2024-11-17,538.3028745435071,Credit Card
34342,44080,2024-08-12,626.4644362156644,PayPal
34343,111526,2024-10-08,46.10812915198972,Credit Card
34344,155128,2024-04-19,190.76615911986272,UPI
34345,164179,2024-02-15,899.1213546442359,UPI
34346,167551,2024-02-17,383.67537739059134,PayPal
34347,861,2024-03-11,923.3216718739932,Debit Card
34348,97071,2024-02-24,41.499539838270465,UPI
34349,46928,2024-06-25,868.7677468922451,UPI
34350,91365,2024-04-13,264.9291285225487,Debit Card
34351,77639,2024-03-30,740.5232725373332,UPI
34352,129292,2024-06-25,932.4681967654511,Debit Card
34353,19571,2024-08-19,735.1444886644832,Credit Card
34354,81990,2024-07-30,663.3237403155767,UPI
34355,34797,2024-07-18,580.8286041549911,PayPal
34356,167952,2024-06-22,107.33728199248115,PayPal
34357,57942,2024-02-10,93.66944997595039,Debit Card
34358,150087,2024-07-21,42.548921585559484,Credit Card
34359,165497,2024-03-15,460.81580236662273,Debit Card
34360,24237,2024-09-30,697.7741079923433,Debit Card
34361,14431,2024-04-16,773.2192625433763,PayPal
34362,88563,2024-08-09,331.95682199933583,Debit Card
34363,21568,2024-02-25,910.9361691161413,UPI
34364,87029,2024-01-10,546.3141140172423,Debit Card
34365,126373,2024-10-02,456.6194765739796,Credit Card
34366,15372,2024-05-04,312.43414656955866,Credit Card
34367,6208,2024-05-30,237.39119501842546,Credit Card
34368,146726,2024-10-05,307.17927360511135,Debit Card
34369,8195,2024-08-10,815.1877090091547,PayPal
34370,122704,2024-11-17,367.93042774327654,Debit Card
34371,43227,2024-02-18,618.993618446388,PayPal
34372,72637,2024-11-24,364.06001945342007,Debit Card
34373,162120,2024-08-18,576.3961836097404,PayPal
34374,95126,2024-02-07,341.9946317479281,PayPal
34375,11285,2024-02-03,973.1850437187184,PayPal
34376,168186,2024-07-28,781.2344839109907,Credit Card
34377,68058,2024-04-01,390.8289208626412,UPI
34378,103548,2024-08-21,681.3661925226081,Credit Card
34379,39111,2024-06-24,843.6431245657267,Debit Card
34380,145501,2024-07-17,500.9614639010203,Credit Card
34381,129808,2024-07-15,761.5317411148533,UPI
34382,163036,2024-10-03,792.3834556658342,Credit Card
34383,109825,2024-05-05,235.45005871325088,Debit Card
34384,114858,2024-04-07,934.7305013015697,Credit Card
34385,14356,2024-11-09,889.305460241724,Credit Card
34386,163772,2024-01-02,333.1730620127103,Credit Card
34387,73210,2024-05-18,591.5598411606053,Credit Card
34388,74061,2024-08-18,51.512195381572475,UPI
34389,48499,2024-11-06,543.7545941306242,PayPal
34390,20279,2024-12-23,889.6028734050268,UPI
34391,39500,2024-10-05,98.67615024815964,PayPal
34392,155221,2024-04-10,894.4233648624509,PayPal
34393,130011,2024-05-24,970.5909476129336,Debit Card
34394,75302,2024-09-03,424.8604009561183,Debit Card
34395,92188,2024-01-23,419.43728809385334,PayPal
34396,53410,2024-11-28,553.6929908907359,PayPal
34397,151802,2024-06-26,213.9976530943654,Credit Card
34398,43087,2024-03-18,238.02262686028303,PayPal
34399,105539,2024-02-06,885.8841879935053,PayPal
34400,74158,2024-10-12,951.6617580685937,UPI
34401,128011,2024-02-01,260.00583096314716,PayPal
34402,164292,2024-02-26,911.3510811965709,Debit Card
34403,45968,2024-11-19,178.85309361901625,UPI
34404,61091,2024-08-08,734.2395353709004,Debit Card
34405,95195,2024-04-28,610.3119407506675,Credit Card
34406,43935,2024-05-11,75.09016326782118,PayPal
34407,110727,2024-08-12,303.91207805758006,Credit Card
34408,51701,2024-05-07,414.0140952188567,Debit Card
34409,74732,2024-04-30,215.58547149475783,Debit Card
34410,11204,2024-06-06,723.4963610555359,UPI
34411,140096,2024-10-11,586.7111020247069,PayPal
34412,102429,2024-08-26,112.70050793950706,Credit Card
34413,83222,2024-01-30,978.3067902585334,Credit Card
34414,7246,2024-05-06,410.0962357123759,Debit Card
34415,57578,2024-10-15,56.46043207221045,Debit Card
34416,124282,2024-02-17,331.9439422365924,UPI
34417,141820,2024-01-05,791.5093707392099,PayPal
34418,21517,2024-11-20,868.2348705860321,PayPal
34419,19445,2024-09-16,487.10991864675606,PayPal
34420,150663,2024-04-21,873.8924448999611,PayPal
34421,48252,2024-09-10,739.3504533332422,UPI
34422,138454,2024-02-12,78.80480321020498,UPI
34423,62878,2024-03-11,59.33636773291091,UPI
34424,145983,2024-10-06,550.9036213365143,PayPal
34425,146269,2024-01-01,27.165861397900912,UPI
34426,63820,2024-06-25,176.04008835919532,Debit Card
34427,158314,2024-05-11,53.98107720602624,Credit Card
34428,154770,2024-02-11,825.601484760765,Credit Card
34429,62964,2024-07-12,178.16495522560263,PayPal
34430,39339,2024-02-02,378.69318953979,UPI
34431,126784,2024-12-13,153.17449956102985,PayPal
34432,27665,2024-06-21,523.9443386250451,Debit Card
34433,17030,2024-03-17,544.1753263253419,Credit Card
34434,38658,2024-03-14,289.6964238571169,Debit Card
34435,71197,2024-12-27,151.01648215345566,UPI
34436,168626,2024-02-09,228.28187545471195,UPI
34437,41878,2024-04-13,843.0642625689899,Credit Card
34438,144811,2024-04-23,668.7406042334069,Debit Card
34439,63398,2024-06-28,710.3039508315895,PayPal
34440,40120,2024-09-08,495.23532070168517,UPI
34441,145684,2024-06-20,145.71077605446536,Debit Card
34442,111923,2024-02-26,798.6363843623197,Credit Card
34443,65649,2024-01-04,419.50830470994117,Debit Card
34444,51703,2024-09-27,874.614788811434,PayPal
34445,117942,2024-04-03,241.53252329206072,UPI
34446,157178,2024-11-15,194.0232115822189,PayPal
34447,121507,2024-03-30,199.131838643561,Debit Card
34448,42109,2024-02-13,562.3304726037186,PayPal
34449,97464,2024-04-26,428.4723372839573,UPI
34450,98937,2024-12-05,424.70328010229673,Debit Card
34451,2407,2024-12-12,344.3018696107062,Credit Card
34452,49904,2024-02-05,322.93149027406383,PayPal
34453,147198,2024-05-23,76.0480439512651,Credit Card
34454,78454,2024-01-05,699.7543871891869,PayPal
34455,71062,2024-11-25,406.0123593974178,Credit Card
34456,31893,2024-07-06,325.4638049324968,UPI
34457,147645,2024-08-20,46.01943800967863,UPI
34458,96070,2024-02-26,102.78494269793161,PayPal
34459,44813,2024-07-11,362.1648202400301,Debit Card
34460,124759,2024-09-23,657.7691735375518,PayPal
34461,131082,2024-09-27,193.9248926990189,Credit Card
34462,152498,2024-06-20,241.9000337585272,PayPal
34463,133791,2024-02-04,730.6902840114649,Credit Card
34464,125134,2024-09-22,762.9113077570744,Credit Card
34465,120442,2024-11-05,78.43439229941775,PayPal
34466,3210,2024-12-01,759.9958210929974,Credit Card
34467,45532,2024-01-24,641.4330301251692,UPI
34468,32414,2024-06-03,783.4742308462062,UPI
34469,54259,2024-06-03,825.0949899314476,Credit Card
34470,91930,2024-10-09,506.2519114888758,UPI
34471,11587,2024-10-08,370.29750253557376,PayPal
34472,150721,2024-12-24,311.05299379776994,Debit Card
34473,60850,2024-02-29,494.9327114363185,PayPal
34474,95399,2024-10-11,876.6978334405648,PayPal
34475,120237,2024-02-06,782.012042240541,PayPal
34476,60662,2024-12-04,140.83236553886917,Credit Card
34477,136222,2024-12-24,348.5874086659621,UPI
34478,152153,2024-10-06,967.0000929569737,PayPal
34479,118879,2024-10-16,893.6910231207381,UPI
34480,155871,2024-12-18,805.8445515444743,Debit Card
34481,40303,2024-12-28,987.1439793690917,Debit Card
34482,154422,2024-07-14,827.2319572106596,PayPal
34483,102435,2024-02-17,819.8848983792024,PayPal
34484,3685,2024-05-04,176.7902948138147,Debit Card
34485,46417,2024-10-31,139.4469208347083,Credit Card
34486,7082,2024-04-02,791.2662118365217,Credit Card
34487,108605,2024-08-14,40.37123563347518,Credit Card
34488,52642,2024-04-23,826.2798362137357,Debit Card
34489,124860,2024-10-22,111.4265651654237,Credit Card
34490,151312,2024-10-30,447.94928676222247,PayPal
34491,59304,2024-05-08,738.790174798594,Debit Card
34492,63636,2024-05-06,468.9470202863698,Credit Card
34493,3467,2024-02-21,303.10169730427924,Credit Card
34494,137593,2024-03-08,566.5998732302136,Credit Card
34495,3571,2024-03-06,681.7229787164928,Credit Card
34496,82185,2024-12-28,644.8612814568287,UPI
34497,122500,2024-06-16,713.0762086806121,UPI
34498,88310,2024-02-02,459.20796175287046,Debit Card
34499,16901,2024-02-10,438.50899565584893,Debit Card
34500,47591,2024-07-14,612.5998178331749,PayPal
34501,72508,2024-03-19,612.6414602453195,PayPal
34502,149198,2024-06-13,225.49361629892093,Credit Card
34503,98298,2024-08-14,386.1810854139744,Credit Card
34504,101864,2024-01-03,734.1719138984714,Credit Card
34505,134428,2024-10-04,66.13179461391266,Debit Card
34506,22375,2024-08-18,126.51507678781884,UPI
34507,81955,2024-12-13,335.39123607564227,UPI
34508,31173,2024-06-18,473.68213211419095,Credit Card
34509,35747,2024-10-15,78.58605220623585,Debit Card
34510,98360,2024-10-01,25.665428640234264,PayPal
34511,65621,2024-09-06,257.29539006555996,UPI
34512,94521,2024-03-11,37.7932669193941,PayPal
34513,83543,2024-02-24,94.49485990773404,Credit Card
34514,156837,2024-08-11,819.0663264679303,PayPal
34515,145507,2024-03-16,738.2095479457442,UPI
34516,66979,2024-04-11,243.6041145300303,Debit Card
34517,150705,2024-08-01,199.7025434456977,Credit Card
34518,138626,2024-03-24,501.82616852901657,UPI
34519,59497,2024-01-19,458.211357275139,Credit Card
34520,70577,2024-11-05,572.0444772389442,UPI
34521,67070,2024-07-31,782.562496605859,Credit Card
34522,100772,2024-07-26,147.23729048239954,Credit Card
34523,138603,2024-03-05,674.4741641786003,Debit Card
34524,92575,2024-03-06,404.04275293477053,Credit Card
34525,657,2024-08-13,955.5953317213072,Debit Card
34526,88684,2024-10-02,296.6877335349571,Credit Card
34527,114821,2024-11-26,603.2466396448715,UPI
34528,23615,2024-04-01,559.8578837644991,PayPal
34529,17480,2024-01-25,587.6186652928798,Credit Card
34530,53821,2024-03-09,52.253938716147786,UPI
34531,16044,2024-12-29,401.4154120495087,UPI
34532,113858,2024-11-02,945.7535803943122,Debit Card
34533,93479,2024-11-17,151.05757668164196,Credit Card
34534,35242,2024-08-06,695.3881139493134,Credit Card
34535,157791,2024-01-26,371.8227267474705,Debit Card
34536,44236,2024-08-27,214.11727868194592,Credit Card
34537,41014,2024-02-19,346.75949110529365,UPI
34538,60936,2024-04-27,614.7462255186257,PayPal
34539,94730,2024-10-30,618.3966886871352,Credit Card
34540,64530,2024-02-26,146.56274838231423,Debit Card
34541,98195,2024-07-17,33.18917091816689,PayPal
34542,28943,2024-08-16,506.8350700354287,UPI
34543,8176,2024-12-07,229.22905435386576,UPI
34544,93363,2024-10-12,141.4676816047559,PayPal
34545,112524,2024-06-25,425.9027089996716,Debit Card
34546,59085,2024-05-07,723.136927504346,Credit Card
34547,108096,2024-08-10,74.49676717326219,PayPal
34548,91850,2024-09-08,598.8176655365411,Debit Card
34549,42684,2024-12-09,940.4336693270403,UPI
34550,62120,2024-05-07,62.8220602251267,PayPal
34551,17778,2024-04-10,160.28562774751362,UPI
34552,131457,2024-03-16,946.7521507590732,PayPal
34553,3862,2024-11-13,284.33708857356436,Debit Card
34554,9152,2024-12-20,168.89078799284948,UPI
34555,113420,2024-04-08,485.1907520221375,PayPal
34556,98426,2024-12-15,885.5709784910075,Debit Card
34557,14823,2024-03-01,345.3614754808747,Credit Card
34558,145444,2024-12-01,188.69976492921677,PayPal
34559,95760,2024-08-14,694.7941929630866,Debit Card
34560,101336,2024-05-10,62.66902901299325,PayPal
34561,63261,2024-04-11,672.1077166731238,Credit Card
34562,17025,2024-09-08,795.4698835262453,Credit Card
34563,99987,2024-08-09,417.6365873315163,UPI
34564,115661,2024-08-14,561.7729407233069,Debit Card
34565,40570,2024-10-20,911.8255903888821,Credit Card
34566,153456,2024-10-05,232.17555118531857,Debit Card
34567,133925,2024-12-09,499.59099277705286,Credit Card
34568,128067,2024-11-01,144.6910374605485,Credit Card
34569,128482,2024-09-18,803.9346664733712,PayPal
34570,144528,2024-05-14,926.7494159277768,Credit Card
34571,94181,2024-03-10,743.3115167145743,UPI
34572,118238,2024-11-17,414.44456498837565,UPI
34573,105124,2024-09-07,785.9564528378154,Debit Card
34574,168917,2024-09-17,777.1212444975802,Credit Card
34575,169381,2024-08-04,802.1982575539033,Credit Card
34576,137976,2024-09-04,369.10167721106984,UPI
34577,76551,2024-02-25,865.2683530756185,Credit Card
34578,74636,2024-07-27,553.0579771754356,PayPal
34579,158507,2024-05-02,683.8974472015428,UPI
34580,106756,2024-08-17,955.8614831988835,Credit Card
34581,149073,2024-01-08,843.9858803700108,UPI
34582,56756,2024-12-02,203.65749251923418,Debit Card
34583,61566,2024-06-13,996.8017223497858,Debit Card
34584,54645,2024-04-14,363.0542240128255,Credit Card
34585,18695,2024-04-30,641.2611316895044,PayPal
34586,62485,2024-09-02,16.858979796747768,PayPal
34587,45739,2024-06-04,911.0790774056508,PayPal
34588,71678,2024-10-28,481.7547136459644,Credit Card
34589,13924,2024-05-25,793.7867740732454,Debit Card
34590,24550,2024-12-14,417.54319996482246,UPI
34591,82705,2024-12-14,936.6633350675731,PayPal
34592,98669,2024-05-20,235.2354382388808,PayPal
34593,167842,2024-03-31,242.79219264835106,Debit Card
34594,136198,2024-11-15,756.507265294957,PayPal
34595,100951,2024-11-13,43.80131169850569,PayPal
34596,91378,2024-01-02,591.2029251927421,PayPal
34597,108543,2024-06-08,758.0367253018335,UPI
34598,65304,2024-06-04,472.3796394009024,Debit Card
