customer_id,name,city,state,country,registration_date,is_active
42427,Customer_42427,Ahmedabad,Gujarat,India,2023-06-04,False
42428,Customer_42428,Pune,Tamil Nadu,India,2023-11-07,True
42429,Customer_42429,Mumbai,Karnataka,India,2023-01-25,True
42430,Customer_42430,Mumbai,Maharashtra,India,2023-10-11,True
42431,Customer_42431,Chennai,West Bengal,India,2023-10-07,False
42432,Customer_42432,Ahmedabad,Gujarat,India,2023-06-15,False
42433,Customer_42433,Kolkata,Delhi,India,2023-07-08,True
42434,Customer_42434,Delhi,Tamil Nadu,India,2023-05-25,False
42435,Customer_42435,Ahmedabad,Delhi,India,2023-03-09,False
42436,Customer_42436,Chennai,Telangana,India,2023-06-02,True
42437,Customer_42437,Ahmedabad,Tamil Nadu,India,2023-04-24,True
42438,Customer_42438,Bangalore,Telangana,India,2023-05-02,False
42439,Customer_42439,Ahmedabad,Karnataka,India,2023-09-29,True
42440,Customer_42440,Pune,Karnataka,India,2023-07-08,False
42441,Customer_42441,Mumbai,Gujarat,India,2023-12-17,True
42442,Customer_42442,Chennai,West Bengal,India,2023-10-20,True
42443,Customer_42443,Mumbai,West Bengal,India,2023-02-27,True
42444,Customer_42444,Hyderabad,West Bengal,India,2023-09-07,True
42445,Customer_42445,Kolkata,Telangana,India,2023-05-23,False
42446,Customer_42446,Mumbai,Telangana,India,2023-04-15,True
42447,Customer_42447,Kolkata,West Bengal,India,2023-11-27,False
42448,Customer_42448,Chennai,Karnataka,India,2023-05-22,False
42449,Customer_42449,Kolkata,Delhi,India,2023-02-16,False
42450,Customer_42450,Mumbai,Maharashtra,India,2023-11-19,False
42451,Customer_42451,Hyderabad,Karnataka,India,2023-02-23,True
42452,Customer_42452,Pune,Gujarat,India,2023-01-30,False
42453,Customer_42453,Hyderabad,Gujarat,India,2023-12-13,True
42454,Customer_42454,Delhi,Karnataka,India,2023-08-28,False
42455,Customer_42455,Kolkata,Karnataka,India,2023-10-03,False
42456,Customer_42456,Ahmedabad,Karnataka,India,2023-04-09,True
42457,Customer_42457,Delhi,Maharashtra,India,2023-10-22,False
42458,Customer_42458,Hyderabad,Telangana,India,2023-01-24,False
42459,Customer_42459,Chennai,Tamil Nadu,India,2023-10-13,True
42460,Customer_42460,Hyderabad,Gujarat,India,2023-10-07,True
42461,Customer_42461,Chennai,Karnataka,India,2023-04-29,True
42462,Customer_42462,Ahmedabad,Maharashtra,India,2023-08-15,True
42463,Customer_42463,Delhi,West Bengal,India,2023-07-24,False
42464,Customer_42464,Ahmedabad,Karnataka,India,2023-03-11,False
42465,Customer_42465,Hyderabad,Maharashtra,India,2023-07-03,True
42466,Customer_42466,Ahmedabad,West Bengal,India,2023-04-15,False
42467,Customer_42467,Pune,Telangana,India,2023-12-12,False
42468,Customer_42468,Mumbai,Tamil Nadu,India,2023-07-28,False
42469,Customer_42469,Kolkata,Telangana,India,2023-03-17,True
42470,Customer_42470,Ahmedabad,Tamil Nadu,India,2023-05-18,False
42471,Customer_42471,Hyderabad,Maharashtra,India,2023-12-04,True
42472,Customer_42472,Mumbai,Tamil Nadu,India,2023-06-14,True
42473,Customer_42473,Chennai,Maharashtra,India,2023-09-25,True
42474,Customer_42474,Pune,Delhi,India,2023-05-31,False
42475,Customer_42475,Mumbai,West Bengal,India,2023-01-08,True
42476,Customer_42476,Kolkata,Telangana,India,2023-10-20,False
42477,Customer_42477,Kolkata,Telangana,India,2023-06-28,False
42478,Customer_42478,Pune,Telangana,India,2023-12-16,False
42479,Customer_42479,Hyderabad,Tamil Nadu,India,2023-10-17,True
42480,Customer_42480,Delhi,Telangana,India,2023-01-27,True
42481,Customer_42481,Kolkata,Tamil Nadu,India,2023-02-23,False
42482,Customer_42482,Delhi,Tamil Nadu,India,2023-10-17,True
42483,Customer_42483,Chennai,Karnataka,India,2023-08-01,True
42484,Customer_42484,Chennai,West Bengal,India,2023-02-20,False
42485,Customer_42485,Ahmedabad,Tamil Nadu,India,2023-07-04,True
42486,Customer_42486,Kolkata,Delhi,India,2023-08-04,True
42487,Customer_42487,Hyderabad,Gujarat,India,2023-06-04,False
42488,Customer_42488,Mumbai,Tamil Nadu,India,2023-03-05,True
42489,Customer_42489,Ahmedabad,Karnataka,India,2023-06-24,True
42490,Customer_42490,Hyderabad,Tamil Nadu,India,2023-11-10,True
42491,Customer_42491,Pune,Gujarat,India,2023-08-17,True
42492,Customer_42492,Kolkata,Gujarat,India,2023-10-06,False
42493,Customer_42493,Ahmedabad,West Bengal,India,2023-08-22,True
42494,Customer_42494,Chennai,Tamil Nadu,India,2023-03-31,True
42495,Customer_42495,Ahmedabad,Delhi,India,2023-01-30,True
42496,Customer_42496,Hyderabad,Karnataka,India,2023-01-15,True
42497,Customer_42497,Delhi,West Bengal,India,2023-04-30,True
42498,Customer_42498,Delhi,Telangana,India,2023-03-01,False
42499,Customer_42499,Kolkata,Telangana,India,2023-12-01,False
42500,Customer_42500,Ahmedabad,Telangana,India,2023-11-19,True
42501,Customer_42501,Ahmedabad,Gujarat,India,2023-01-20,False
42502,Customer_42502,Delhi,Telangana,India,2023-08-31,True
42503,Customer_42503,Delhi,West Bengal,India,2023-07-26,True
42504,Customer_42504,Ahmedabad,Karnataka,India,2023-06-29,True
42505,Customer_42505,Ahmedabad,Maharashtra,India,2023-10-10,False
42506,Customer_42506,Pune,Delhi,India,2023-02-02,True
42507,Customer_42507,Pune,Telangana,India,2023-06-08,True
42508,Customer_42508,Kolkata,Telangana,India,2023-09-24,False
42509,Customer_42509,Bangalore,Delhi,India,2023-07-23,True
42510,Customer_42510,Kolkata,Delhi,India,2023-06-07,False
42511,Customer_42511,Pune,Delhi,India,2023-07-13,True
42512,Customer_42512,Chennai,Telangana,India,2023-05-30,True
42513,Customer_42513,Bangalore,Tamil Nadu,India,2023-10-03,True
42514,Customer_42514,Mumbai,Maharashtra,India,2023-10-30,False
42515,Customer_42515,Kolkata,Telangana,India,2023-12-23,False
42516,Customer_42516,Delhi,Delhi,India,2023-01-10,True
42517,Customer_42517,Chennai,Maharashtra,India,2023-12-10,False
42518,Customer_42518,Chennai,Telangana,India,2023-08-11,True
42519,Customer_42519,Mumbai,Telangana,India,2023-06-09,False
42520,Customer_42520,Hyderabad,Delhi,India,2023-10-22,True
42521,Customer_42521,Chennai,Tamil Nadu,India,2023-04-25,False
42522,Customer_42522,Delhi,Delhi,India,2023-10-12,False
42523,Customer_42523,Kolkata,Telangana,India,2023-01-10,True
42524,Customer_42524,Hyderabad,Telangana,India,2023-09-18,False
42525,Customer_42525,Pune,Telangana,India,2023-08-30,False
42526,Customer_42526,Hyderabad,Tamil Nadu,India,2023-12-17,False
42527,Customer_42527,Mumbai,Maharashtra,India,2023-05-24,False
42528,Customer_42528,Bangalore,West Bengal,India,2023-02-16,True
42529,Customer_42529,Kolkata,Gujarat,India,2023-10-24,True
42530,Customer_42530,Pune,Karnataka,India,2023-09-15,True
42531,Customer_42531,Kolkata,Delhi,India,2023-03-19,True
42532,Customer_42532,Kolkata,West Bengal,India,2023-07-17,True
42533,Customer_42533,Pune,West Bengal,India,2023-05-04,False
42534,Customer_42534,Chennai,Maharashtra,India,2023-07-23,True
42535,Customer_42535,Delhi,Karnataka,India,2023-06-06,False
42536,Customer_42536,Hyderabad,West Bengal,India,2023-10-25,False
42537,Customer_42537,Kolkata,Telangana,India,2023-01-06,True
42538,Customer_42538,Ahmedabad,West Bengal,India,2023-01-30,False
42539,Customer_42539,Chennai,Karnataka,India,2023-03-03,True
42540,Customer_42540,Hyderabad,Karnataka,India,2023-06-07,True
42541,Customer_42541,Mumbai,Gujarat,India,2023-05-08,False
42542,Customer_42542,Delhi,West Bengal,India,2023-05-25,True
42543,Customer_42543,Ahmedabad,Delhi,India,2023-02-17,False
42544,Customer_42544,Chennai,Tamil Nadu,India,2023-03-13,True
42545,Customer_42545,Hyderabad,Gujarat,India,2023-09-09,True
42546,Customer_42546,Bangalore,Tamil Nadu,India,2023-08-07,False
42547,Customer_42547,Chennai,Gujarat,India,2023-04-18,False
42548,Customer_42548,Chennai,Telangana,India,2023-10-24,False
42549,Customer_42549,Ahmedabad,Telangana,India,2023-10-13,True
42550,Customer_42550,Bangalore,Gujarat,India,2023-04-27,False
42551,Customer_42551,Hyderabad,Gujarat,India,2023-08-08,False
42552,Customer_42552,Kolkata,West Bengal,India,2023-06-19,True
42553,Customer_42553,Mumbai,West Bengal,India,2023-10-05,False
42554,Customer_42554,Kolkata,West Bengal,India,2023-02-05,True
42555,Customer_42555,Ahmedabad,Telangana,India,2023-09-08,True
42556,Customer_42556,Delhi,Tamil Nadu,India,2023-02-23,True
42557,Customer_42557,Mumbai,West Bengal,India,2023-06-09,True
42558,Customer_42558,Hyderabad,Delhi,India,2023-04-17,True
42559,Customer_42559,Kolkata,Telangana,India,2023-08-17,True
42560,Customer_42560,Delhi,Karnataka,India,2023-02-06,False
42561,Customer_42561,Mumbai,Gujarat,India,2023-04-21,True
42562,Customer_42562,Kolkata,Telangana,India,2023-08-19,True
42563,Customer_42563,Kolkata,Gujarat,India,2023-08-04,True
42564,Customer_42564,Mumbai,Maharashtra,India,2023-06-22,True
42565,Customer_42565,Pune,Delhi,India,2023-07-09,False
42566,Customer_42566,Hyderabad,Karnataka,India,2023-07-21,False
42567,Customer_42567,Bangalore,Maharashtra,India,2023-01-26,True
42568,Customer_42568,Hyderabad,Karnataka,India,2023-01-08,False
42569,Customer_42569,Pune,West Bengal,India,2023-01-18,False
42570,Customer_42570,Hyderabad,Delhi,India,2023-07-17,False
42571,Customer_42571,Hyderabad,Karnataka,India,2023-06-15,False
42572,Customer_42572,Kolkata,Maharashtra,India,2023-06-04,False
42573,Customer_42573,Kolkata,Gujarat,India,2023-12-20,False
42574,Customer_42574,Pune,West Bengal,India,2023-07-22,False
42575,Customer_42575,Bangalore,Tamil Nadu,India,2023-07-11,True
42576,Customer_42576,Delhi,Karnataka,India,2023-09-03,False
42577,Customer_42577,Ahmedabad,Gujarat,India,2023-05-02,False
42578,Customer_42578,Ahmedabad,West Bengal,India,2023-01-26,True
42579,Customer_42579,Pune,Tamil Nadu,India,2023-03-18,False
42580,Customer_42580,Kolkata,West Bengal,India,2023-11-04,True
42581,Customer_42581,Hyderabad,Maharashtra,India,2023-09-06,True
42582,Customer_42582,Bangalore,Telangana,India,2023-04-11,True
42583,Customer_42583,Delhi,Maharashtra,India,2023-06-15,True
42584,Customer_42584,Mumbai,Karnataka,India,2023-07-03,False
42585,Customer_42585,Delhi,West Bengal,India,2023-05-08,True
42586,Customer_42586,Bangalore,Maharashtra,India,2023-07-22,False
42587,Customer_42587,Kolkata,Maharashtra,India,2023-01-19,True
42588,Customer_42588,Pune,Maharashtra,India,2023-04-17,True
42589,Customer_42589,Bangalore,Tamil Nadu,India,2023-07-15,True
42590,Customer_42590,Chennai,Delhi,India,2023-04-06,False
42591,Customer_42591,Kolkata,Maharashtra,India,2023-06-18,True
42592,Customer_42592,Hyderabad,Delhi,India,2023-10-16,True
42593,Customer_42593,Pune,Gujarat,India,2023-10-11,False
42594,Customer_42594,Mumbai,Gujarat,India,2023-05-15,True
42595,Customer_42595,Ahmedabad,Telangana,India,2023-03-20,True
42596,Customer_42596,Mumbai,Maharashtra,India,2023-12-02,True
42597,Customer_42597,Kolkata,Gujarat,India,2023-03-14,False
42598,Customer_42598,Chennai,West Bengal,India,2023-07-28,True
42599,Customer_42599,Mumbai,Karnataka,India,2023-01-24,False
42600,Customer_42600,Bangalore,Telangana,India,2023-11-24,True
42601,Customer_42601,Bangalore,Tamil Nadu,India,2023-11-28,True
42602,Customer_42602,Pune,Delhi,India,2023-08-16,True
42603,Customer_42603,Delhi,Gujarat,India,2023-03-05,True
42604,Customer_42604,Ahmedabad,West Bengal,India,2023-10-04,False
42605,Customer_42605,Ahmedabad,Telangana,India,2023-07-20,False
42606,Customer_42606,Hyderabad,Telangana,India,2023-09-04,True
42607,Customer_42607,Kolkata,Maharashtra,India,2023-11-20,True
42608,Customer_42608,Mumbai,Delhi,India,2023-08-24,True
42609,Customer_42609,Bangalore,Telangana,India,2023-11-01,True
42610,Customer_42610,Hyderabad,Telangana,India,2023-03-17,False
42611,Customer_42611,Pune,Tamil Nadu,India,2023-04-05,False
42612,Customer_42612,Chennai,Maharashtra,India,2023-03-03,False
42613,Customer_42613,Kolkata,Maharashtra,India,2023-04-22,False
42614,Customer_42614,Bangalore,Karnataka,India,2023-08-12,False
42615,Customer_42615,Delhi,Tamil Nadu,India,2023-01-16,False
42616,Customer_42616,Pune,Gujarat,India,2023-08-21,True
42617,Customer_42617,Hyderabad,Tamil Nadu,India,2023-07-05,False
42618,Customer_42618,Pune,West Bengal,India,2023-08-01,True
42619,Customer_42619,Bangalore,West Bengal,India,2023-09-15,True
42620,Customer_42620,Pune,Delhi,India,2023-11-13,False
42621,Customer_42621,Delhi,Gujarat,India,2023-04-13,True
42622,Customer_42622,Delhi,Gujarat,India,2023-02-27,False
42623,Customer_42623,Bangalore,Gujarat,India,2023-02-21,False
42624,Customer_42624,Hyderabad,Gujarat,India,2023-05-18,False
42625,Customer_42625,Chennai,Telangana,India,2023-06-27,True
42626,Customer_42626,Kolkata,West Bengal,India,2023-06-07,True
42627,Customer_42627,Kolkata,Tamil Nadu,India,2023-08-06,False
42628,Customer_42628,Bangalore,Delhi,India,2023-06-12,True
42629,Customer_42629,Ahmedabad,Tamil Nadu,India,2023-02-24,True
42630,Customer_42630,Hyderabad,Maharashtra,India,2023-05-22,True
42631,Customer_42631,Bangalore,Tamil Nadu,India,2023-09-13,False
42632,Customer_42632,Delhi,Tamil Nadu,India,2023-04-13,False
42633,Customer_42633,Kolkata,Maharashtra,India,2023-06-26,False
42634,Customer_42634,Kolkata,Gujarat,India,2023-03-13,True
42635,Customer_42635,Kolkata,West Bengal,India,2023-03-18,False
42636,Customer_42636,Bangalore,Gujarat,India,2023-02-22,True
42637,Customer_42637,Mumbai,Karnataka,India,2023-08-14,True
42638,Customer_42638,Kolkata,West Bengal,India,2023-04-04,False
42639,Customer_42639,Kolkata,Gujarat,India,2023-09-25,True
42640,Customer_42640,Delhi,Tamil Nadu,India,2023-03-01,False
42641,Customer_42641,Delhi,Maharashtra,India,2023-12-23,False
42642,Customer_42642,Pune,Delhi,India,2023-09-20,True
42643,Customer_42643,Kolkata,Gujarat,India,2023-10-07,True
42644,Customer_42644,Mumbai,Tamil Nadu,India,2023-11-25,False
42645,Customer_42645,Delhi,Telangana,India,2023-02-04,False
42646,Customer_42646,Delhi,Telangana,India,2023-11-19,True
42647,Customer_42647,Bangalore,West Bengal,India,2023-10-01,True
42648,Customer_42648,Pune,Karnataka,India,2023-10-08,False
42649,Customer_42649,Hyderabad,West Bengal,India,2023-03-26,True
42650,Customer_42650,Bangalore,West Bengal,India,2023-01-03,False
42651,Customer_42651,Hyderabad,Delhi,India,2023-01-15,True
42652,Customer_42652,Pune,Delhi,India,2023-04-21,True
42653,Customer_42653,Pune,Gujarat,India,2023-01-06,False
42654,Customer_42654,Chennai,West Bengal,India,2023-01-10,True
42655,Customer_42655,Pune,Tamil Nadu,India,2023-09-28,True
42656,Customer_42656,Ahmedabad,Delhi,India,2023-04-08,True
42657,Customer_42657,Ahmedabad,Delhi,India,2023-12-18,False
42658,Customer_42658,Chennai,Tamil Nadu,India,2023-05-05,False
42659,Customer_42659,Hyderabad,Delhi,India,2023-12-24,False
42660,Customer_42660,Bangalore,Maharashtra,India,2023-10-03,False
42661,Customer_42661,Kolkata,Gujarat,India,2023-06-26,True
42662,Customer_42662,Hyderabad,West Bengal,India,2023-10-09,False
42663,Customer_42663,Pune,Gujarat,India,2023-05-22,False
42664,Customer_42664,Ahmedabad,Tamil Nadu,India,2023-05-27,True
42665,Customer_42665,Ahmedabad,Karnataka,India,2023-08-21,True
42666,Customer_42666,Hyderabad,Maharashtra,India,2023-10-14,False
42667,Customer_42667,Ahmedabad,Tamil Nadu,India,2023-01-05,False
42668,Customer_42668,Chennai,Gujarat,India,2023-06-10,False
42669,Customer_42669,Kolkata,Karnataka,India,2023-10-01,False
42670,Customer_42670,Kolkata,Tamil Nadu,India,2023-05-27,True
42671,Customer_42671,Hyderabad,Karnataka,India,2023-07-07,True
42672,Customer_42672,Pune,Delhi,India,2023-12-07,False
42673,Customer_42673,Pune,Gujarat,India,2023-09-20,True
42674,Customer_42674,Pune,Gujarat,India,2023-12-03,False
42675,Customer_42675,Chennai,Delhi,India,2023-03-23,False
42676,Customer_42676,Mumbai,Karnataka,India,2023-04-12,False
42677,Customer_42677,Ahmedabad,Tamil Nadu,India,2023-06-17,False
42678,Customer_42678,Hyderabad,Telangana,India,2023-04-05,True
42679,Customer_42679,Chennai,Delhi,India,2023-04-21,True
42680,Customer_42680,Ahmedabad,Tamil Nadu,India,2023-02-05,True
42681,Customer_42681,Pune,West Bengal,India,2023-09-22,True
42682,Customer_42682,Kolkata,Tamil Nadu,India,2023-12-01,True
42683,Customer_42683,Mumbai,Gujarat,India,2023-06-25,False
42684,Customer_42684,Kolkata,Tamil Nadu,India,2023-06-16,False
42685,Customer_42685,Delhi,Delhi,India,2023-09-22,False
42686,Customer_42686,Mumbai,Karnataka,India,2023-11-29,False
42687,Customer_42687,Pune,Maharashtra,India,2023-10-04,True
42688,Customer_42688,Hyderabad,Karnataka,India,2023-05-22,False
42689,Customer_42689,Ahmedabad,Delhi,India,2023-11-22,False
42690,Customer_42690,Ahmedabad,Delhi,India,2023-04-19,True
42691,Customer_42691,Kolkata,Telangana,India,2023-10-18,False
42692,Customer_42692,Delhi,Karnataka,India,2023-02-21,True
42693,Customer_42693,Delhi,Telangana,India,2023-04-02,False
42694,Customer_42694,Bangalore,Maharashtra,India,2023-11-07,True
42695,Customer_42695,Kolkata,Tamil Nadu,India,2023-07-10,False
42696,Customer_42696,Chennai,Telangana,India,2023-11-16,True
42697,Customer_42697,Hyderabad,Maharashtra,India,2023-04-02,False
42698,Customer_42698,Kolkata,Gujarat,India,2023-11-30,True
42699,Customer_42699,Kolkata,Delhi,India,2023-12-20,True
42700,Customer_42700,Hyderabad,Gujarat,India,2023-03-23,True
42701,Customer_42701,Hyderabad,West Bengal,India,2023-07-19,False
42702,Customer_42702,Pune,Telangana,India,2023-11-09,True
42703,Customer_42703,Ahmedabad,Telangana,India,2023-02-23,False
42704,Customer_42704,Kolkata,Telangana,India,2023-11-26,True
42705,Customer_42705,Ahmedabad,Karnataka,India,2023-11-11,False
42706,Customer_42706,Kolkata,Telangana,India,2023-12-27,True
42707,Customer_42707,Chennai,West Bengal,India,2023-03-21,False
42708,Customer_42708,Delhi,Tamil Nadu,India,2023-12-08,True
42709,Customer_42709,Pune,Delhi,India,2023-08-01,True
42710,Customer_42710,Hyderabad,Telangana,India,2023-04-14,True
42711,Customer_42711,Chennai,Gujarat,India,2023-03-24,False
42712,Customer_42712,Bangalore,Delhi,India,2023-09-12,False
42713,Customer_42713,Ahmedabad,Telangana,India,2023-12-28,True
42714,Customer_42714,Mumbai,West Bengal,India,2023-11-27,False
42715,Customer_42715,Chennai,Gujarat,India,2023-12-21,True
42716,Customer_42716,Bangalore,Telangana,India,2023-10-06,True
42717,Customer_42717,Ahmedabad,Tamil Nadu,India,2023-02-12,True
42718,Customer_42718,Hyderabad,Karnataka,India,2023-12-05,False
42719,Customer_42719,Mumbai,Gujarat,India,2023-10-14,False
42720,Customer_42720,Bangalore,Karnataka,India,2023-04-26,True
42721,Customer_42721,Kolkata,Delhi,India,2023-12-03,False
42722,Customer_42722,Ahmedabad,Karnataka,India,2023-02-19,True
42723,Customer_42723,Chennai,Maharashtra,India,2023-07-16,False
42724,Customer_42724,Bangalore,Gujarat,India,2023-07-20,True
42725,Customer_42725,Mumbai,Telangana,India,2023-11-14,True
42726,Customer_42726,Kolkata,Tamil Nadu,India,2023-10-31,False
42727,Customer_42727,Mumbai,West Bengal,India,2023-02-07,False
42728,Customer_42728,Kolkata,Karnataka,India,2023-09-09,False
42729,Customer_42729,Delhi,Delhi,India,2023-01-21,False
42730,Customer_42730,Mumbai,Gujarat,India,2023-11-28,True
42731,Customer_42731,Delhi,West Bengal,India,2023-11-25,True
42732,Customer_42732,Ahmedabad,Maharashtra,India,2023-07-26,False
42733,Customer_42733,Mumbai,Maharashtra,India,2023-12-20,True
42734,Customer_42734,Hyderabad,Karnataka,India,2023-04-21,True
42735,Customer_42735,Pune,Tamil Nadu,India,2023-01-22,True
42736,Customer_42736,Chennai,Maharashtra,India,2023-01-05,False
42737,Customer_42737,Kolkata,Telangana,India,2023-03-11,True
42738,Customer_42738,Ahmedabad,Maharashtra,India,2023-12-20,True
42739,Customer_42739,Mumbai,Delhi,India,2023-12-31,False
42740,Customer_42740,Ahmedabad,Gujarat,India,2023-08-31,True
42741,Customer_42741,Hyderabad,Gujarat,India,2023-09-09,True
42742,Customer_42742,Delhi,Maharashtra,India,2023-11-05,False
42743,Customer_42743,Pune,Tamil Nadu,India,2023-11-17,True
42744,Customer_42744,Hyderabad,Tamil Nadu,India,2023-06-24,True
42745,Customer_42745,Pune,Telangana,India,2023-12-27,False
42746,Customer_42746,Bangalore,Gujarat,India,2023-09-24,True
42747,Customer_42747,Kolkata,Maharashtra,India,2023-03-31,False
42748,Customer_42748,Hyderabad,West Bengal,India,2023-02-06,False
42749,Customer_42749,Delhi,Maharashtra,India,2023-08-21,False
42750,Customer_42750,Pune,Telangana,India,2023-09-14,False
42751,Customer_42751,Hyderabad,West Bengal,India,2023-06-25,False
42752,Customer_42752,Hyderabad,Telangana,India,2023-06-12,False
42753,Customer_42753,Pune,Karnataka,India,2023-01-03,False
42754,Customer_42754,Chennai,Delhi,India,2023-05-31,False
42755,Customer_42755,Kolkata,Maharashtra,India,2023-09-16,True
42756,Customer_42756,Bangalore,Telangana,India,2023-05-26,False
42757,Customer_42757,Delhi,Maharashtra,India,2023-10-26,True
42758,Customer_42758,Delhi,Maharashtra,India,2023-12-21,True
42759,Customer_42759,Ahmedabad,Telangana,India,2023-11-08,False
42760,Customer_42760,Hyderabad,Maharashtra,India,2023-04-15,True
42761,Customer_42761,Kolkata,Delhi,India,2023-06-29,True
42762,Customer_42762,Hyderabad,Tamil Nadu,India,2023-04-06,False
42763,Customer_42763,Chennai,Telangana,India,2023-01-06,False
42764,Customer_42764,Kolkata,Karnataka,India,2023-12-02,True
42765,Customer_42765,Kolkata,Delhi,India,2023-11-14,False
42766,Customer_42766,Chennai,West Bengal,India,2023-12-15,True
42767,Customer_42767,Delhi,Tamil Nadu,India,2023-10-19,True
42768,Customer_42768,Chennai,West Bengal,India,2023-01-08,False
42769,Customer_42769,Pune,Karnataka,India,2023-04-02,True
42770,Customer_42770,Hyderabad,Tamil Nadu,India,2023-06-25,True
42771,Customer_42771,Pune,Delhi,India,2023-07-19,True
42772,Customer_42772,Chennai,Telangana,India,2023-11-09,False
42773,Customer_42773,Ahmedabad,Karnataka,India,2023-09-04,False
42774,Customer_42774,Mumbai,Delhi,India,2023-02-08,False
42775,Customer_42775,Mumbai,Delhi,India,2023-11-24,True
42776,Customer_42776,Pune,West Bengal,India,2023-12-20,True
42777,Customer_42777,Hyderabad,Delhi,India,2023-07-11,False
42778,Customer_42778,Delhi,Maharashtra,India,2023-07-20,False
42779,Customer_42779,Kolkata,Karnataka,India,2023-07-21,False
42780,Customer_42780,Kolkata,West Bengal,India,2023-05-07,False
42781,Customer_42781,Pune,Karnataka,India,2023-02-02,False
42782,Customer_42782,Kolkata,Maharashtra,India,2023-09-03,False
42783,Customer_42783,Ahmedabad,Maharashtra,India,2023-06-06,False
42784,Customer_42784,Chennai,Delhi,India,2023-02-24,True
42785,Customer_42785,Chennai,Telangana,India,2023-10-12,False
42786,Customer_42786,Hyderabad,Gujarat,India,2023-01-31,True
42787,Customer_42787,Bangalore,Tamil Nadu,India,2023-06-05,False
42788,Customer_42788,Ahmedabad,Tamil Nadu,India,2023-02-01,False
42789,Customer_42789,Chennai,Gujarat,India,2023-01-20,False
42790,Customer_42790,Mumbai,Gujarat,India,2023-12-29,False
42791,Customer_42791,Delhi,West Bengal,India,2023-09-18,False
42792,Customer_42792,Pune,Maharashtra,India,2023-09-19,False
42793,Customer_42793,Mumbai,Gujarat,India,2023-09-20,True
42794,Customer_42794,Hyderabad,Telangana,India,2023-10-23,True
42795,Customer_42795,Delhi,West Bengal,India,2023-06-10,False
42796,Customer_42796,Chennai,Delhi,India,2023-02-07,False
42797,Customer_42797,Bangalore,Karnataka,India,2023-05-04,False
42798,Customer_42798,Mumbai,Delhi,India,2023-07-19,True
42799,Customer_42799,Mumbai,West Bengal,India,2023-01-14,True
42800,Customer_42800,Chennai,Maharashtra,India,2023-05-22,False
42801,Customer_42801,Hyderabad,Karnataka,India,2023-12-26,True
42802,Customer_42802,Bangalore,Telangana,India,2023-12-17,True
42803,Customer_42803,Bangalore,Karnataka,India,2023-08-23,True
42804,Customer_42804,Delhi,Maharashtra,India,2023-02-06,True
42805,Customer_42805,Ahmedabad,Tamil Nadu,India,2023-11-27,True
42806,Customer_42806,Chennai,West Bengal,India,2023-09-13,False
42807,Customer_42807,Hyderabad,Tamil Nadu,India,2023-02-09,False
42808,Customer_42808,Mumbai,Tamil Nadu,India,2023-01-25,True
42809,Customer_42809,Pune,Tamil Nadu,India,2023-11-06,False
42810,Customer_42810,Kolkata,Delhi,India,2023-11-21,False
42811,Customer_42811,Bangalore,Maharashtra,India,2023-08-26,False
42812,Customer_42812,Ahmedabad,Delhi,India,2023-02-22,True
42813,Customer_42813,Hyderabad,Delhi,India,2023-01-10,False
42814,Customer_42814,Pune,Tamil Nadu,India,2023-11-20,False
42815,Customer_42815,Ahmedabad,Gujarat,India,2023-01-09,True
42816,Customer_42816,Chennai,Delhi,India,2023-11-08,True
42817,Customer_42817,Chennai,Maharashtra,India,2023-06-24,True
42818,Customer_42818,Kolkata,Karnataka,India,2023-03-24,False
42819,Customer_42819,Bangalore,Tamil Nadu,India,2023-05-01,True
42820,Customer_42820,Chennai,Gujarat,India,2023-12-01,False
42821,Customer_42821,Mumbai,Telangana,India,2023-11-19,False
42822,Customer_42822,Delhi,Maharashtra,India,2023-10-12,False
42823,Customer_42823,Hyderabad,West Bengal,India,2023-05-17,True
42824,Customer_42824,Bangalore,Delhi,India,2023-03-01,True
42825,Customer_42825,Ahmedabad,Telangana,India,2023-11-03,False
42826,Customer_42826,Ahmedabad,Karnataka,India,2023-09-03,False
42827,Customer_42827,Delhi,Maharashtra,India,2023-06-27,True
42828,Customer_42828,Bangalore,Maharashtra,India,2023-06-07,True
42829,Customer_42829,Ahmedabad,West Bengal,India,2023-12-05,False
42830,Customer_42830,Delhi,Karnataka,India,2023-01-16,True
42831,Customer_42831,Ahmedabad,Delhi,India,2023-03-23,True
42832,Customer_42832,Mumbai,Telangana,India,2023-05-18,False
42833,Customer_42833,Hyderabad,Karnataka,India,2023-11-24,False
42834,Customer_42834,Kolkata,Tamil Nadu,India,2023-01-03,True
42835,Customer_42835,Bangalore,Delhi,India,2023-09-12,True
42836,Customer_42836,Pune,Tamil Nadu,India,2023-09-08,False
42837,Customer_42837,Chennai,Gujarat,India,2023-07-30,False
42838,Customer_42838,Kolkata,Maharashtra,India,2023-10-21,False
42839,Customer_42839,Pune,Maharashtra,India,2023-03-29,True
42840,Customer_42840,Hyderabad,West Bengal,India,2023-05-25,False
42841,Customer_42841,Kolkata,West Bengal,India,2023-08-23,True
42842,Customer_42842,Bangalore,Gujarat,India,2023-12-12,False
42843,Customer_42843,Delhi,West Bengal,India,2023-11-25,False
42844,Customer_42844,Chennai,Gujarat,India,2023-01-02,True
42845,Customer_42845,Ahmedabad,West Bengal,India,2023-10-12,False
42846,Customer_42846,Bangalore,Gujarat,India,2023-10-03,True
