item_id,order_id,item_name,category,price
54667,128826,Item_54667,Home,143.65740808714773
54668,92811,Item_54668,Books,218.4590792702313
54669,1694,Item_54669,Clothing,359.9152884215253
54670,11755,Item_54670,Home,327.7498604542224
54671,5234,Item_54671,Home,52.914263450134925
54672,103002,Item_54672,Home,189.46706757379272
54673,60306,Item_54673,Books,20.68809343247876
54674,82887,Item_54674,Sports,358.04572423514105
54675,41262,Item_54675,Sports,241.53534922312576
54676,127257,Item_54676,Electronics,96.77284734593113
54677,79992,Item_54677,Clothing,345.16042583248577
54678,102041,Item_54678,Home,471.02746065740297
54679,66625,Item_54679,Sports,256.2999800464788
54680,70286,Item_54680,Electronics,76.39710012744898
54681,15914,Item_54681,Sports,257.6489500362685
54682,52761,Item_54682,Home,28.709772633036682
54683,28057,Item_54683,Books,180.7566540674856
54684,4211,Item_54684,Home,263.59897268695215
54685,111163,Item_54685,Sports,26.032990809467936
54686,36704,Item_54686,Sports,92.58885147830804
54687,47445,Item_54687,Home,285.314460254472
54688,88392,Item_54688,Home,282.7934339900638
54689,84707,Item_54689,Home,451.68000636652175
54690,73692,Item_54690,Home,118.77434139832782
54691,57361,Item_54691,Home,371.94117691838716
54692,108309,Item_54692,Electronics,121.46775552672891
54693,66732,Item_54693,Books,168.25883839976072
54694,155939,Item_54694,Electronics,287.5790071472019
54695,32814,Item_54695,Sports,59.27925251490061
54696,151689,Item_54696,Sports,13.043835124231851
54697,100396,Item_54697,Sports,404.3822810627635
54698,65214,Item_54698,Clothing,149.90903576429082
54699,74149,Item_54699,Electronics,36.69491837232274
54700,31646,Item_54700,Clothing,347.5063135247595
54701,159868,Item_54701,Clothing,242.64630777621764
54702,44208,Item_54702,Sports,270.3539208007486
54703,87701,Item_54703,Home,350.35632473165055
54704,160471,Item_54704,Sports,433.49345809929764
54705,86990,Item_54705,Home,200.7003288780719
54706,93147,Item_54706,Clothing,408.32924656840197
54707,73469,Item_54707,Home,273.52950082436786
54708,22929,Item_54708,Electronics,141.48441618491373
54709,79967,Item_54709,Books,73.94377663840649
54710,156452,Item_54710,Books,122.77585776417173
54711,162723,Item_54711,Books,295.43623696500237
54712,92098,Item_54712,Sports,369.433386203898
54713,80220,Item_54713,Sports,407.4820506431225
54714,141069,Item_54714,Sports,407.39096362449516
54715,94963,Item_54715,Electronics,492.24715248291074
54716,146306,Item_54716,Home,102.48787927004979
54717,102755,Item_54717,Clothing,70.47866871204967
54718,163306,Item_54718,Electronics,467.8312027578251
54719,67871,Item_54719,Clothing,311.2143024868656
54720,36708,Item_54720,Electronics,388.6850823039004
54721,45129,Item_54721,Electronics,74.37240035451975
54722,55342,Item_54722,Clothing,160.76892430961445
54723,10220,Item_54723,Home,160.1597036429973
54724,49906,Item_54724,Sports,259.1288802465806
54725,8710,Item_54725,Sports,21.905429382743808
54726,116734,Item_54726,Sports,280.2909170223132
54727,36933,Item_54727,Clothing,425.1695571694115
54728,119219,Item_54728,Clothing,124.36761102753485
54729,167175,Item_54729,Electronics,444.85712062813235
54730,94888,Item_54730,Clothing,452.82161858325003
54731,21250,Item_54731,Clothing,325.3535596688056
54732,97797,Item_54732,Books,34.792445977671775
54733,43746,Item_54733,Home,221.174832427004
54734,31400,Item_54734,Sports,97.78890406019396
54735,100432,Item_54735,Electronics,373.0642748491325
54736,16131,Item_54736,Sports,434.2835927937812
54737,144294,Item_54737,Books,112.99431245916863
54738,85492,Item_54738,Books,284.00294090772655
54739,44897,Item_54739,Electronics,156.82666169337517
54740,14867,Item_54740,Books,175.37881870456536
54741,10876,Item_54741,Books,131.37154367856408
54742,48224,Item_54742,Electronics,311.9013721643507
54743,93928,Item_54743,Books,340.6648163984681
54744,47057,Item_54744,Clothing,326.010036791625
54745,47239,Item_54745,Sports,339.6460504315022
54746,30239,Item_54746,Home,129.08630840244777
54747,141811,Item_54747,Home,112.83207083847007
54748,138022,Item_54748,Clothing,355.88865228822476
54749,145621,Item_54749,Clothing,471.740981588718
54750,163477,Item_54750,Clothing,368.7210311499626
54751,18916,Item_54751,Sports,391.3844208433793
54752,49845,Item_54752,Clothing,344.92406300045616
54753,73641,Item_54753,Home,136.3519967464667
54754,45931,Item_54754,Clothing,483.19813163328996
54755,15274,Item_54755,Clothing,112.04907322814259
54756,21391,Item_54756,Books,394.7607735489818
54757,35872,Item_54757,Electronics,395.30773205454875
54758,119467,Item_54758,Sports,271.4919548434429
54759,57860,Item_54759,Electronics,317.3125666243567
54760,86935,Item_54760,Electronics,144.68938268032798
54761,90081,Item_54761,Books,188.01057784732123
54762,87205,Item_54762,Electronics,53.74196923790099
54763,26178,Item_54763,Clothing,54.538059520581804
54764,48033,Item_54764,Electronics,160.60118331882506
54765,164100,Item_54765,Home,234.53298083890408
54766,49905,Item_54766,Books,266.52921135208373
54767,142577,Item_54767,Electronics,18.297038001410556
54768,113908,Item_54768,Books,230.9701766814875
54769,5527,Item_54769,Clothing,431.4512883954792
54770,44870,Item_54770,Home,446.25611521445876
54771,102957,Item_54771,Books,370.260816430071
54772,114198,Item_54772,Electronics,458.2980769442778
54773,11476,Item_54773,Books,185.17119196067813
54774,24734,Item_54774,Sports,141.58977018303867
54775,8045,Item_54775,Sports,273.24977151766865
54776,37897,Item_54776,Sports,339.95008511721994
54777,134076,Item_54777,Books,404.97897250408033
54778,159960,Item_54778,Clothing,304.31680811998916
54779,168229,Item_54779,Books,173.04582817055513
54780,138450,Item_54780,Sports,436.57516986778927
54781,108013,Item_54781,Electronics,398.94938173522223
54782,15372,Item_54782,Home,110.99659698523757
54783,143651,Item_54783,Sports,341.4651803524565
54784,68127,Item_54784,Clothing,188.13014252165505
54785,111893,Item_54785,Clothing,469.7617895980347
54786,132589,Item_54786,Books,168.18030879570327
54787,70190,Item_54787,Sports,259.299084296914
54788,28282,Item_54788,Sports,356.9422976049893
54789,166931,Item_54789,Sports,10.924046958332692
54790,158753,Item_54790,Home,73.90150124645045
54791,15828,Item_54791,Electronics,53.73048902843421
54792,72579,Item_54792,Electronics,174.89089972197482
54793,63409,Item_54793,Sports,33.530312382848436
54794,142223,Item_54794,Clothing,50.99950313431929
54795,19071,Item_54795,Sports,343.52446964540013
54796,59625,Item_54796,Electronics,457.1892693739053
54797,100264,Item_54797,Books,396.3721516956848
54798,130823,Item_54798,Home,406.3221730418343
54799,138294,Item_54799,Books,329.97449552096015
54800,99908,Item_54800,Books,419.84704149238996
54801,113411,Item_54801,Electronics,16.79378701593302
54802,44471,Item_54802,Books,218.11506724111658
54803,130356,Item_54803,Books,71.0848305841196
54804,76139,Item_54804,Clothing,499.13468147441694
54805,100449,Item_54805,Electronics,273.1534858718976
54806,148987,Item_54806,Electronics,81.2184419470659
54807,125256,Item_54807,Sports,292.2675910428201
54808,39356,Item_54808,Books,266.86439183803486
54809,33710,Item_54809,Clothing,209.69343641295544
54810,55903,Item_54810,Clothing,330.02807272276567
54811,116333,Item_54811,Electronics,91.12486009926114
54812,10278,Item_54812,Sports,232.72215144220854
54813,92938,Item_54813,Sports,274.5820639691096
54814,1292,Item_54814,Home,354.4376163074276
54815,168399,Item_54815,Home,16.175103062398826
54816,21671,Item_54816,Clothing,95.27252086109358
54817,113101,Item_54817,Books,482.3217832690858
54818,158186,Item_54818,Home,115.33086506449575
54819,3741,Item_54819,Clothing,298.0713851355169
54820,115321,Item_54820,Books,361.83178071137115
54821,128380,Item_54821,Sports,65.9039381206467
54822,26869,Item_54822,Clothing,66.85109972462226
54823,125450,Item_54823,Home,299.26602560437556
54824,107180,Item_54824,Sports,277.7084480067502
54825,22591,Item_54825,Sports,125.17347111629219
54826,145325,Item_54826,Sports,285.03957188232516
54827,106741,Item_54827,Home,151.43661175694953
54828,163923,Item_54828,Books,349.02398075379244
54829,10431,Item_54829,Sports,373.88019498892237
54830,74183,Item_54830,Books,210.90141599976656
54831,155413,Item_54831,Home,233.3784556585797
54832,12284,Item_54832,Home,286.4434720012727
54833,9916,Item_54833,Home,321.7578486096707
54834,41408,Item_54834,Books,108.13666794016652
54835,146359,Item_54835,Home,313.7450671715869
54836,9919,Item_54836,Clothing,43.08269710217139
54837,129452,Item_54837,Electronics,154.16236596158973
54838,144865,Item_54838,Home,157.85844681530244
54839,97810,Item_54839,Home,404.84231729778884
54840,146368,Item_54840,Books,360.8676818298945
54841,49223,Item_54841,Clothing,394.95965179006623
54842,155484,Item_54842,Sports,309.27045436320367
54843,39192,Item_54843,Electronics,302.9178025586393
54844,73053,Item_54844,Home,305.53544411026417
54845,55482,Item_54845,Home,239.2325547582644
54846,48591,Item_54846,Electronics,110.18398287227207
54847,90539,Item_54847,Books,454.22325746470483
54848,66323,Item_54848,Home,233.2843211126499
54849,32750,Item_54849,Electronics,108.23392384906869
54850,149874,Item_54850,Clothing,363.2802746920561
54851,23589,Item_54851,Home,474.73183188831035
54852,109531,Item_54852,Home,73.84302347725573
54853,165185,Item_54853,Sports,42.40116903375337
54854,2589,Item_54854,Books,32.50098696163003
54855,50737,Item_54855,Electronics,9.047154472359868
54856,162169,Item_54856,Clothing,52.044438285902615
54857,131091,Item_54857,Clothing,238.64277769313395
54858,120708,Item_54858,Books,9.978950873455892
54859,116814,Item_54859,Home,415.3685817050281
54860,93731,Item_54860,Clothing,479.1478381958877
54861,73166,Item_54861,Electronics,375.64698243894924
54862,139462,Item_54862,Home,425.5645405912314
54863,29992,Item_54863,Electronics,238.958361955651
54864,1323,Item_54864,Sports,418.1086331063383
54865,55016,Item_54865,Home,322.6741873262038
54866,49356,Item_54866,Clothing,39.46949220007951
54867,149654,Item_54867,Electronics,234.54029367304767
54868,165883,Item_54868,Home,34.72139151383209
54869,82217,Item_54869,Sports,223.45526260632477
54870,109537,Item_54870,Home,310.5096850390609
54871,87526,Item_54871,Home,228.09841744188273
54872,67222,Item_54872,Electronics,324.4365607741288
54873,133871,Item_54873,Electronics,224.41196562839477
54874,99834,Item_54874,Home,242.03133504054955
54875,153260,Item_54875,Clothing,342.7318220937255
54876,74801,Item_54876,Sports,147.56612307803366
54877,123748,Item_54877,Clothing,157.31142632768334
54878,80736,Item_54878,Clothing,255.78608242973922
54879,144779,Item_54879,Books,123.56219291157676
54880,27107,Item_54880,Electronics,383.31769058316297
54881,7060,Item_54881,Books,401.0420195189687
54882,34616,Item_54882,Sports,235.45764531940273
54883,23073,Item_54883,Sports,352.3748949807859
54884,48655,Item_54884,Electronics,229.2613458274655
54885,105911,Item_54885,Books,231.39452744794878
54886,136363,Item_54886,Books,11.02972697022711
54887,156812,Item_54887,Electronics,211.1669508293262
54888,24415,Item_54888,Clothing,216.6568596792971
54889,157266,Item_54889,Clothing,399.8328472184423
54890,24282,Item_54890,Books,155.10406612188544
54891,150090,Item_54891,Sports,230.36144538448443
54892,103656,Item_54892,Clothing,330.9335588954156
54893,11759,Item_54893,Sports,386.0886154654116
54894,53389,Item_54894,Home,283.78276338483727
54895,39307,Item_54895,Books,151.68027140658657
54896,18682,Item_54896,Clothing,5.178113051195212
54897,45919,Item_54897,Sports,71.66450774708674
54898,74254,Item_54898,Electronics,221.0159622756348
54899,103699,Item_54899,Sports,334.357404877313
54900,89080,Item_54900,Home,192.4865820638541
54901,105806,Item_54901,Sports,315.3983053205568
54902,59381,Item_54902,Books,74.80087920695006
54903,95918,Item_54903,Clothing,89.63570916952028
54904,57550,Item_54904,Home,101.97812099928463
54905,11346,Item_54905,Home,187.66458468746677
54906,82178,Item_54906,Clothing,68.1926321461607
54907,53074,Item_54907,Home,471.73276239431135
54908,38070,Item_54908,Home,259.6439042849194
54909,109474,Item_54909,Home,72.69651744168556
54910,30881,Item_54910,Home,319.6988900682536
54911,74760,Item_54911,Sports,497.79654416367686
54912,83183,Item_54912,Books,476.10680671868846
54913,65375,Item_54913,Home,188.2373311904846
54914,86790,Item_54914,Books,224.77421203017585
54915,5972,Item_54915,Electronics,438.06427521896205
54916,9770,Item_54916,Sports,31.288123264736186
54917,167925,Item_54917,Sports,135.10392155139962
54918,65099,Item_54918,Clothing,359.0094021345303
54919,98593,Item_54919,Home,388.20378823657524
54920,37465,Item_54920,Clothing,219.67479770358977
54921,21365,Item_54921,Home,250.88247830988888
54922,42040,Item_54922,Clothing,356.8787238530847
54923,95960,Item_54923,Electronics,244.01607925590076
54924,81244,Item_54924,Clothing,494.62103528386984
54925,53151,Item_54925,Sports,126.15918017739216
54926,29789,Item_54926,Home,19.385737137527663
54927,50367,Item_54927,Clothing,40.96152179160273
54928,11788,Item_54928,Books,412.6094357324962
54929,118678,Item_54929,Sports,6.833785114349366
54930,32828,Item_54930,Home,227.76571052557918
54931,51136,Item_54931,Books,333.34786187008365
54932,146662,Item_54932,Clothing,90.51473648351103
54933,59886,Item_54933,Clothing,119.24547911380176
54934,107023,Item_54934,Sports,356.82998235298334
54935,144060,Item_54935,Clothing,367.26395754531745
54936,28971,Item_54936,Books,438.82909577938193
54937,60564,Item_54937,Electronics,321.31846338080993
54938,49803,Item_54938,Books,287.1440924864418
54939,156090,Item_54939,Clothing,52.31619643760045
54940,45803,Item_54940,Sports,208.10076881649618
54941,158411,Item_54941,Books,158.63942526666895
54942,68283,Item_54942,Electronics,232.41505845785576
54943,157868,Item_54943,Books,305.70198484159005
54944,24092,Item_54944,Electronics,5.2736462801108726
54945,70475,Item_54945,Clothing,434.4803105423709
54946,83418,Item_54946,Home,483.37291471399396
54947,47650,Item_54947,Books,46.295402001991455
54948,74129,Item_54948,Clothing,206.66320382236077
54949,5806,Item_54949,Sports,424.4989458527797
54950,78061,Item_54950,Books,327.243136243641
54951,18094,Item_54951,Books,164.51675858535253
54952,60471,Item_54952,Home,308.8699791314014
54953,157142,Item_54953,Home,395.2328968516234
54954,154974,Item_54954,Home,39.337874829399766
54955,41009,Item_54955,Electronics,100.02898200097566
54956,49596,Item_54956,Electronics,26.058375179298235
54957,146411,Item_54957,Home,488.17477770706967
54958,132117,Item_54958,Electronics,350.3684449453895
54959,33298,Item_54959,Books,211.27590519712047
54960,137018,Item_54960,Electronics,180.1148956428546
54961,15823,Item_54961,Electronics,270.64155424438644
54962,154667,Item_54962,Books,361.3281776112271
54963,49069,Item_54963,Books,410.9896342370628
54964,56389,Item_54964,Sports,8.842917115752057
54965,111892,Item_54965,Books,446.71026625831377
54966,45633,Item_54966,Clothing,347.80549661550276
54967,92182,Item_54967,Sports,99.79383399470782
54968,127254,Item_54968,Sports,447.33079372623746
54969,105296,Item_54969,Home,201.49361818232032
54970,97571,Item_54970,Books,287.12168523121915
54971,6035,Item_54971,Books,149.39014197338392
54972,111002,Item_54972,Electronics,272.198184873691
54973,29759,Item_54973,Home,409.2909135819946
54974,169094,Item_54974,Books,391.5112516818643
54975,32613,Item_54975,Sports,392.79898564893097
54976,110799,Item_54976,Books,295.16116210019453
54977,7605,Item_54977,Sports,240.16645451736352
54978,49533,Item_54978,Books,80.17224169995697
54979,126971,Item_54979,Home,305.42997812789787
54980,19770,Item_54980,Electronics,380.3783225951102
54981,114708,Item_54981,Sports,383.3396507059794
54982,8159,Item_54982,Home,454.67936193051753
54983,55624,Item_54983,Books,277.17249592142974
54984,38977,Item_54984,Electronics,286.27296915510385
54985,110997,Item_54985,Sports,415.8635283389132
54986,75229,Item_54986,Clothing,472.6843075105316
54987,131853,Item_54987,Clothing,95.2773984963227
54988,30345,Item_54988,Home,174.05460827740313
54989,30167,Item_54989,Sports,353.64644419717285
54990,52586,Item_54990,Electronics,345.37986063769176
54991,67308,Item_54991,Books,207.64839019519093
54992,73055,Item_54992,Electronics,131.66609908582433
54993,49922,Item_54993,Home,66.24534582281322
54994,30108,Item_54994,Electronics,466.2664132672379
54995,13898,Item_54995,Home,329.8757281368979
54996,31814,Item_54996,Clothing,315.09685253216884
54997,153998,Item_54997,Clothing,220.16601138203498
54998,85594,Item_54998,Clothing,354.59961604067
54999,47826,Item_54999,Home,497.221555038376
55000,79933,Item_55000,Sports,280.523126215841
55001,169347,Item_55001,Books,169.8947159321913
55002,75426,Item_55002,Home,7.588801948047027
55003,89916,Item_55003,Books,407.46434764504903
55004,108323,Item_55004,Electronics,59.54442470177611
55005,158890,Item_55005,Electronics,282.79696023656953
55006,134523,Item_55006,Sports,79.60366511733018
55007,23310,Item_55007,Sports,295.71023460899136
55008,99940,Item_55008,Clothing,271.5503906629103
55009,56434,Item_55009,Books,130.75989581498104
55010,156773,Item_55010,Clothing,493.0354023217768
55011,151478,Item_55011,Clothing,434.6997192206313
55012,49250,Item_55012,Books,245.93180207862943
55013,42679,Item_55013,Books,397.23643888310585
55014,159452,Item_55014,Clothing,48.56699798563072
55015,161061,Item_55015,Books,57.605741593796786
55016,18790,Item_55016,Electronics,423.62231920838093
55017,10870,Item_55017,Sports,32.247184594071875
55018,145267,Item_55018,Sports,82.35918424251042
55019,149372,Item_55019,Electronics,383.9242237249908
55020,41333,Item_55020,Books,425.2381685809553
55021,143190,Item_55021,Clothing,358.97543872633383
55022,549,Item_55022,Clothing,127.01890573655875
55023,131805,Item_55023,Sports,386.14490480718825
55024,82796,Item_55024,Clothing,395.77152816979526
55025,120418,Item_55025,Home,232.0771565094373
55026,117810,Item_55026,Books,274.97433141578483
55027,42669,Item_55027,Clothing,425.9747769427207
55028,91274,Item_55028,Clothing,371.4385315909709
55029,42525,Item_55029,Sports,77.66204881997314
55030,12608,Item_55030,Books,68.13195523988162
55031,147569,Item_55031,Books,232.91927475448773
55032,132255,Item_55032,Clothing,204.61468138605443
55033,148401,Item_55033,Electronics,180.54636613759732
55034,138670,Item_55034,Clothing,159.23053286205905
55035,60831,Item_55035,Books,383.33402419299
55036,168128,Item_55036,Home,172.78634589796968
55037,57709,Item_55037,Sports,457.7002892663156
55038,129618,Item_55038,Electronics,207.99877941610194
55039,89594,Item_55039,Sports,481.4710128451424
55040,90263,Item_55040,Electronics,361.44134771926554
55041,63818,Item_55041,Electronics,47.17652018232556
55042,19045,Item_55042,Clothing,165.23511674885012
55043,8059,Item_55043,Home,83.98312889384245
55044,50704,Item_55044,Clothing,439.4144967741011
55045,80937,Item_55045,Home,335.02185307356507
55046,161815,Item_55046,Clothing,70.4860308080132
55047,53339,Item_55047,Books,410.4088117321758
55048,52038,Item_55048,Home,88.58794548026289
55049,143916,Item_55049,Books,8.534230416476404
55050,54984,Item_55050,Electronics,378.2400232365007
55051,96348,Item_55051,Home,358.14650569898595
55052,116628,Item_55052,Clothing,446.12849567548955
55053,147175,Item_55053,Clothing,224.1006361961126
55054,111649,Item_55054,Home,154.4922585479421
55055,52843,Item_55055,Electronics,192.94089815986035
55056,87507,Item_55056,Electronics,120.29013773136474
55057,99772,Item_55057,Clothing,141.43340509385854
55058,71668,Item_55058,Home,427.806609584952
55059,95177,Item_55059,Books,70.38763519838965
55060,131052,Item_55060,Sports,48.91833361182594
55061,34217,Item_55061,Clothing,353.15365811724223
55062,8132,Item_55062,Books,30.217004969797856
55063,87350,Item_55063,Sports,191.8945976876688
55064,10254,Item_55064,Sports,70.05466560313594
55065,149791,Item_55065,Books,403.96859855164666
55066,355,Item_55066,Home,55.60730628651515
55067,55915,Item_55067,Home,138.23139949830082
55068,27609,Item_55068,Books,55.51297315763163
55069,135196,Item_55069,Books,289.39354732971873
55070,129452,Item_55070,Sports,375.0479448918236
55071,121712,Item_55071,Clothing,327.53734060653034
55072,89616,Item_55072,Home,62.77651014980017
55073,128307,Item_55073,Books,184.22312295344184
55074,56096,Item_55074,Electronics,134.88818757687483
55075,119806,Item_55075,Books,197.02193730301096
55076,54471,Item_55076,Sports,463.89604995634437
55077,164641,Item_55077,Home,296.17654229161735
55078,616,Item_55078,Books,21.8534871355752
55079,95113,Item_55079,Sports,412.5379359612613
55080,70861,Item_55080,Electronics,37.966677472400754
55081,55790,Item_55081,Electronics,143.463491073821
55082,143833,Item_55082,Clothing,107.619159020291
55083,107440,Item_55083,Home,88.65042090669164
55084,83697,Item_55084,Clothing,457.04391971290426
55085,164487,Item_55085,Sports,370.21750439541586
55086,133718,Item_55086,Sports,346.2937541159369
55087,133889,Item_55087,Electronics,199.16421450539877
55088,161654,Item_55088,Home,306.7022209660285
55089,122361,Item_55089,Home,253.81311655755187
55090,160384,Item_55090,Sports,14.020694717218662
55091,142588,Item_55091,Books,206.21436898374813
55092,46061,Item_55092,Home,150.94853702376096
55093,37965,Item_55093,Sports,486.34120349274525
55094,84096,Item_55094,Home,66.47153500448414
55095,134927,Item_55095,Books,220.9153071777699
55096,127352,Item_55096,Books,302.48320658357414
55097,103775,Item_55097,Books,45.33463928287502
55098,9193,Item_55098,Sports,211.9198531408567
55099,116153,Item_55099,Sports,350.1389801728313
55100,37207,Item_55100,Electronics,342.26603303406927
55101,79909,Item_55101,Books,250.49031581466434
55102,151191,Item_55102,Books,436.44051771341157
55103,111023,Item_55103,Sports,365.13198138047875
55104,118417,Item_55104,Sports,18.772786062653783
55105,108901,Item_55105,Books,171.12270313504342
55106,76450,Item_55106,Sports,86.90271970145015
55107,125052,Item_55107,Books,465.8190176523766
55108,157741,Item_55108,Clothing,99.50255999953943
55109,155658,Item_55109,Electronics,235.34613789862297
55110,30831,Item_55110,Books,355.15899022196476
55111,116259,Item_55111,Books,193.2956667576557
55112,147471,Item_55112,Home,103.94711025998615
55113,103054,Item_55113,Clothing,355.0984589507226
55114,22956,Item_55114,Electronics,372.27469458871224
55115,108370,Item_55115,Books,80.01029102634735
55116,15453,Item_55116,Clothing,186.6337102835541
55117,131823,Item_55117,Home,236.6581631921483
55118,118570,Item_55118,Books,372.0319892363813
55119,75589,Item_55119,Electronics,420.29833792579757
55120,139407,Item_55120,Sports,491.6516587343606
55121,55921,Item_55121,Clothing,15.202000736883534
55122,145676,Item_55122,Sports,306.5441750455089
55123,57193,Item_55123,Sports,51.29729943303978
55124,18125,Item_55124,Electronics,414.2965173488596
55125,45463,Item_55125,Electronics,98.84662161221421
55126,20957,Item_55126,Sports,481.9778807977774
55127,97217,Item_55127,Books,127.97148129680622
55128,141432,Item_55128,Clothing,197.7203206479971
55129,41201,Item_55129,Books,197.35468692174655
55130,127340,Item_55130,Books,209.4051275825275
55131,95809,Item_55131,Sports,149.80545721214511
55132,18632,Item_55132,Books,269.1279957614071
55133,129653,Item_55133,Books,365.80143994760357
55134,96091,Item_55134,Electronics,295.52525917662666
55135,10633,Item_55135,Clothing,228.02970096152723
55136,85800,Item_55136,Home,336.6018633133683
55137,8968,Item_55137,Sports,282.9818690926212
55138,31269,Item_55138,Electronics,330.11548914877363
55139,131151,Item_55139,Electronics,293.82895027603894
55140,74742,Item_55140,Sports,26.029295380763962
55141,42337,Item_55141,Sports,32.96371211965729
55142,163560,Item_55142,Home,22.937505987051516
55143,159209,Item_55143,Clothing,309.4435809818462
55144,74678,Item_55144,Clothing,26.78192525953526
55145,40798,Item_55145,Electronics,40.95329994433212
55146,149562,Item_55146,Home,66.41905270586952
55147,62520,Item_55147,Home,306.05033928946165
55148,76303,Item_55148,Books,277.13747099119075
55149,91036,Item_55149,Home,243.09232929300288
55150,9458,Item_55150,Home,326.24641489631534
55151,114374,Item_55151,Electronics,470.798959971913
55152,56562,Item_55152,Electronics,477.42624610476213
55153,23814,Item_55153,Books,254.92652778205377
55154,103848,Item_55154,Electronics,362.9202724842339
55155,4878,Item_55155,Electronics,362.73731164145806
55156,108915,Item_55156,Electronics,197.35390423621288
55157,79681,Item_55157,Clothing,339.1086471229042
55158,34688,Item_55158,Sports,203.33979501804055
55159,76202,Item_55159,Home,240.58195608254786
55160,107068,Item_55160,Sports,270.6884711341985
55161,17823,Item_55161,Books,170.84428143723068
55162,141333,Item_55162,Sports,278.3421292892276
55163,70579,Item_55163,Books,96.83066218696372
55164,54850,Item_55164,Electronics,126.49905694658523
55165,160613,Item_55165,Sports,113.60985618990183
55166,53442,Item_55166,Clothing,416.71834384081126
55167,79552,Item_55167,Books,346.5491929820241
55168,93565,Item_55168,Clothing,410.6801335785361
55169,38460,Item_55169,Clothing,489.1925587569348
55170,39009,Item_55170,Home,270.5786983965955
55171,154512,Item_55171,Home,318.92853711821357
55172,131995,Item_55172,Books,439.97219110169334
55173,142212,Item_55173,Books,359.4153918481156
55174,7583,Item_55174,Home,397.3203344322466
55175,3341,Item_55175,Books,109.3180210194855
55176,75444,Item_55176,Home,270.14542890663216
55177,123341,Item_55177,Clothing,337.8736941765743
55178,91794,Item_55178,Home,465.1678381332744
55179,52264,Item_55179,Electronics,387.5240512868102
55180,121229,Item_55180,Books,263.3166408602334
55181,35011,Item_55181,Sports,169.7759481264388
55182,100778,Item_55182,Books,463.1315671914464
55183,100008,Item_55183,Books,450.9144976622249
55184,38381,Item_55184,Books,66.37527243120297
55185,110057,Item_55185,Sports,401.2627283315491
55186,141900,Item_55186,Books,290.84049802613794
55187,81188,Item_55187,Home,111.2873958082487
55188,77620,Item_55188,Sports,401.9272471337465
55189,130273,Item_55189,Home,61.237116059130344
55190,24207,Item_55190,Books,18.02855735052438
55191,24569,Item_55191,Sports,414.75375845693964
55192,116561,Item_55192,Clothing,95.88130720703877
55193,142971,Item_55193,Home,417.36845169198307
55194,121687,Item_55194,Home,203.81238075433578
55195,87819,Item_55195,Electronics,358.58407187765096
55196,35663,Item_55196,Books,184.70083128505772
55197,122328,Item_55197,Clothing,27.103187476061407
55198,46160,Item_55198,Sports,474.65201693369096
55199,116082,Item_55199,Clothing,284.25647234929136
55200,153471,Item_55200,Books,403.17074783692885
55201,80446,Item_55201,Sports,118.60562661589836
55202,145323,Item_55202,Sports,364.274038977366
55203,16158,Item_55203,Sports,209.15403414215555
55204,133485,Item_55204,Books,101.78443480335427
55205,122635,Item_55205,Sports,249.3460447393777
55206,168348,Item_55206,Sports,90.501407365961
55207,52521,Item_55207,Electronics,112.23158466089973
55208,140762,Item_55208,Home,352.5765583595955
55209,149234,Item_55209,Electronics,467.4094362987017
55210,116385,Item_55210,Clothing,51.243396678240714
55211,107575,Item_55211,Books,267.5623263865014
55212,87484,Item_55212,Sports,185.68489831195467
55213,43229,Item_55213,Electronics,206.08568567221738
55214,134913,Item_55214,Books,425.94390260211725
55215,164130,Item_55215,Electronics,253.4128585866123
55216,57157,Item_55216,Books,427.91650333399946
55217,117060,Item_55217,Sports,364.1299909936221
55218,126838,Item_55218,Sports,440.65166145613955
55219,74581,Item_55219,Electronics,275.1863822705191
55220,142537,Item_55220,Sports,75.10022581502889
55221,128418,Item_55221,Clothing,236.16032208771585
55222,18689,Item_55222,Books,438.24540565427435
55223,112511,Item_55223,Clothing,387.745726953234
55224,17094,Item_55224,Sports,168.4244164584399
55225,96049,Item_55225,Sports,55.02608178339674
55226,8522,Item_55226,Electronics,310.3331575420008
55227,155083,Item_55227,Electronics,310.3709866483074
55228,38833,Item_55228,Home,220.66160179006664
55229,166941,Item_55229,Home,92.5788921758308
55230,42174,Item_55230,Clothing,446.39287681312294
55231,102802,Item_55231,Clothing,433.4648278017731
55232,55912,Item_55232,Electronics,160.78433739266396
55233,21988,Item_55233,Home,486.62819451529253
55234,153530,Item_55234,Sports,169.68309591976706
55235,92218,Item_55235,Sports,55.446323702863474
55236,45546,Item_55236,Books,498.9124165468893
55237,40334,Item_55237,Books,50.02487861652573
55238,152373,Item_55238,Home,216.04973878842313
55239,147363,Item_55239,Sports,371.40792335314484
55240,68479,Item_55240,Clothing,354.3788608492049
55241,85680,Item_55241,Sports,18.764050206263235
55242,37110,Item_55242,Home,266.4439623694813
55243,163100,Item_55243,Electronics,34.76796319991796
55244,67394,Item_55244,Sports,90.04261758248572
55245,13252,Item_55245,Sports,131.6612573014836
55246,108730,Item_55246,Electronics,339.466232631967
55247,137736,Item_55247,Books,205.04389409964446
55248,5126,Item_55248,Sports,110.24186535170337
55249,160325,Item_55249,Books,125.7965141024142
55250,122964,Item_55250,Sports,93.55323235918928
55251,135222,Item_55251,Electronics,250.14197420994637
